"","AHR","ARID1A","ARRDC3","ATL1","BAK1","BCL2L11","BCORL1","BPGM","CBFA2T3","CBL","CDKN1A","CDKN1B","CDKN1C","CEBPA","CEBPB","CEBPE","CELF2","CITED1","CKS1B","CLDN6","CNN1","CNNM4","COL1A1","COL2A1","CSRNP1","DLX2","DUSP9","EGR1","ETS2","FEV","FOSB","FOXA1","FOXA3","FOXF1","FOXL2","FOXO4","GLB1L2","HES7","HK2","HNF4A","HOXA13","HOXB9","HOXC13","IGDCC3","IKZF3","IRF1","ISL2","JUN","KIF2C","KIF18B","KLF1","KMT2A","LHX1","LYL1","MAML2","MAP2K3","MAP2K6","MAP4K3","MAP4K5","MAP7D1","MAPK1","MEIS1","MIDN","NCL","NIT1","OSR2","PLK4","POU3F2","PRDM1","PRTG","PTPN1","PTPN9","PTPN12","PTPN13","RHOXF2","RREB1","RUNX1T1","S1PR2","SAMD1","SET","SGK1","SLC4A1","SLC6A9","SLC38A2","SNAI1","SPI1","STIL","TBX2","TBX3","TGFBR2","TMSB4X","TP73","TSC22D1","UBASH3A","UBASH3B","ZBTB1","ZBTB10","ZBTB25","ZC3HAV1","ZNF318"
"MAP4K5",0.994649796522643,0.98578213519305,0.998471649876237,0.991503943449066,0.997732970595929,0.998367571108239,0.997730181935066,0.995994454229437,0.995644403949547,0.99734722314536,0.993314118409786,0.996155325262342,0.992476552929185,0.934649804986997,0.981916586862498,0.977053261420723,0.99598488747486,0.992597505153956,0.991650821636055,0.992110596324759,0.995225942147853,0.996119415397316,0.984830628222435,0.985326121474593,0.995544863833433,0.995270536653678,0.990257362751049,0.996625354062645,0.99287123866341,0.987409418655009,0.993652540022205,0.997598642411531,0.995667041125968,0.998353703469628,0.994678567409386,0.99326420176506,0.997268901310707,0.976523449933288,0.99804467357021,0.987811931887727,0.980674547125574,0.994845663546159,0.989593024710626,0.995678264717599,0.976228265742044,0.988781675915849,0.997759902395123,0.992848637593711,0.998470524813313,0.998400243758127,0.992031282964945,0.997731280815921,0.993015232852695,0.997875172519618,0.997155777322738,0.9927236571297,0.99477334933263,0.998950370179054,0,0.996965521600101,0.986997246501683,0.998352772830148,0.989076008584065,0.997810751433884,0.98457801105675,0.990765176901509,0.996698250704005,0.996702948568349,0.983969683006237,0.994104824259762,0.99120199053081,0.997471115852934,0.996489014012868,0.995543111866829,0.989934524749421,0.996538220888752,0.998083597493745,0.994434009271595,0.99435424788519,0.987984320811594,0.995619393746861,0.993009680691635,0.996305182621738,0.996592770524418,0.994030152317099,0.978969645369744,0.997436387759889,0.993377916883784,0.992219083483506,0.998468001467334,0.996088124232381,0.9624148979795,0.997894141353819,0.998935072411622,0.998357463528987,0.994232887696885,0.983021977739023,0.99772840722372,0.996148959426128,0.998496420106978
"MAP7D1",0.992233401759949,0.980718718248964,0.99640147582995,0.984485538805708,0.998969376231239,0.998458799288109,0.997731353566442,0.992421200467942,0.994276742093016,0.993065039823559,0.986860937931735,0.991348354878301,0.986450421304148,0.93224499908138,0.979185690278751,0.974567262768709,0.994861097516473,0.988980872520282,0.986837518655546,0.985567165881034,0.990954333488822,0.994395684673927,0.984297134171077,0.988033823654957,0.997275619403133,0.992605987209049,0.984167518215469,0.993686199807118,0.993736833023489,0.987362749565231,0.993693778583195,0.994990818191806,0.991878329937943,0.997233221414108,0.991580886695634,0.988144664501066,0.994662319503007,0.974577036546645,0.995491106749413,0.981498924588833,0.974259907144307,0.992211941633932,0.983759915358627,0.990786863319522,0.969446037977652,0.987274637283754,0.997764921459777,0.988832388145363,0.997155492744631,0.995971385439615,0.993130355808507,0.995787800651484,0.991815634239068,0.995433822541286,0.998452714269785,0.997283066775614,0.998506887627012,0.997058708774178,0.996965521600101,0,0.98795800169489,0.996926554904975,0.985790948388577,0.996834843967538,0.982494308909709,0.992583760365939,0.996191469780947,0.993343289349504,0.977861766619403,0.989144947699523,0.98434024064074,0.994032190869939,0.992911383308736,0.994821872505356,0.983640313971565,0.992822613264048,0.997907960284464,0.991176489434118,0.990248075028087,0.982429807863958,0.990783479735806,0.991013045301176,0.994246858559428,0.998305212913524,0.992357426435764,0.97368458060741,0.996834373768399,0.990651324762937,0.989667374321211,0.998104104151589,0.995519786069729,0.955185364660073,0.996041839153577,0.997152727938701,0.995080704382905,0.990835756760865,0.97863890609983,0.994409359759941,0.99637037726503,0.997229967340198
"MAPK1",0.987798692770254,0.979758244732352,0.98901039052861,0.975363917940254,0.987472206418381,0.987416671983343,0.988396093063049,0.980407758063394,0.992246259189341,0.981705884660654,0.979740362121184,0.982965780910949,0.97928839246639,0.953117158841034,0.987062102196789,0.983362034698036,0.9911780798289,0.987616272112746,0.981605113304995,0.97417156054387,0.977106741480452,0.986105886610095,0.984592393151262,0.985072808401212,0.983021797173003,0.989630317485783,0.970985163189522,0.988058349049123,0.998102815939165,0.979643223142308,0.992171301766965,0.98751101441426,0.987548597493206,0.990332454332346,0.989988982627534,0.983267200694409,0.987525909999471,0.981494063458999,0.987245243133131,0.979362907158925,0.976399128584861,0.990337825971765,0.981806790652729,0.980645304513463,0.961347099240657,0.977699649482419,0.990926254475078,0.984024565010838,0.988646656844474,0.987387294338107,0.977406292479228,0.987559202933247,0.98994386370561,0.986446934236161,0.985221146795648,0.980662144443795,0.985132845414537,0.987457461846216,0.986997246501683,0.98795800169489,0,0.988331352084086,0.987640894873401,0.988162787296524,0.980791577893618,0.991136354961063,0.987477551874393,0.986817689248865,0.972122448969862,0.977684544623743,0.976639710147581,0.985262814528184,0.981497005838189,0.987316646293741,0.976771003209384,0.983213604637683,0.990062299018063,0.980904076352648,0.982470262807689,0.978324406090009,0.983506649961107,0.985602657766379,0.986172483083087,0.986817465671826,0.990117995236391,0.979680794622882,0.98932681761437,0.982806787687053,0.981479235239924,0.985103907891991,0.989217753787361,0.956018697403253,0.988324068255802,0.988716514798203,0.985080731997347,0.98125116905087,0.980451426074949,0.982555279261525,0.985516263212559,0.986244328202802
"MEIS1",0.995307610430153,0.985966358356299,0.997766345202074,0.990374093267837,0.997505408835982,0.99805226552286,0.997683967344056,0.994723763497228,0.995393761615452,0.996367625704033,0.992074927598315,0.995017886836178,0.991187181759112,0.936025667461122,0.982111187788499,0.976880755201651,0.995772069853092,0.992746466258862,0.990443749445007,0.990590809365926,0.993568786270193,0.99515331862695,0.983718941709963,0.984962340301159,0.994229466837247,0.994390257282138,0.990609888266361,0.997188485192279,0.993917749378286,0.990147256411362,0.993717594520662,0.997648821356954,0.996014988842947,0.998316131780687,0.995193702001963,0.991413365575754,0.996775621764201,0.978353362144538,0.997652871251727,0.98623583269179,0.982617375997042,0.996202669433214,0.990634916275732,0.994380669734085,0.977359621868608,0.988049953858284,0.998365248886911,0.993421198414664,0.998188523067797,0.998058052120906,0.991282943021393,0.998075751991323,0.994259884832383,0.99745594017016,0.996490289613287,0.991972303744732,0.994714906526319,0.998458014217846,0.998352772830148,0.996926554904975,0.988331352084086,0,0.990684307360356,0.997678564787542,0.984449232842001,0.99195475073239,0.996305319529159,0.997769457003194,0.984760610120785,0.992717927396526,0.989181859014496,0.996492062297886,0.995695744116769,0.995934476997906,0.990010732044661,0.995196128971949,0.997832092055295,0.993887415412738,0.993628490885326,0.986818948283834,0.995561408046716,0.992928542138334,0.995570087638385,0.996608675501943,0.994024546446262,0.978817332258761,0.997258638299118,0.993222324298141,0.991428899029377,0.997739736210962,0.996325838173299,0.962168629042186,0.997733901687822,0.998451116850814,0.997367227797601,0.994377885131862,0.984737812925355,0.99638155491374,0.995385367692504,0.998088388463736
"MIDN",0.992400903233619,0.987866885088138,0.990327220848057,0.988436321336293,0.98524574763,0.986326600747347,0.988885600119969,0.984927822862979,0.99213482295709,0.987174350362732,0.988348492404209,0.989861341033879,0.98789652548289,0.955677848943836,0.989839821884966,0.983886580108101,0.989393439347782,0.994698341520578,0.987121385599989,0.985866471342676,0.983022961602162,0.987156092728285,0.985424755523727,0.982825815329989,0.979324124868609,0.990685910246485,0.983603807660956,0.992212281920712,0.989224071740305,0.981596217598152,0.988749845354926,0.991682097458581,0.994209942876319,0.991695856221713,0.994684660562972,0.990179828148664,0.990791577742454,0.989571063672482,0.988488571924092,0.987467349767617,0.991297873125137,0.995496495836061,0.993255760868928,0.988080370476219,0.97902019882562,0.980512296434071,0.990824369987216,0.991079419243564,0.988579772019405,0.989943916847886,0.97752095194901,0.989685896688557,0.990479380846932,0.988253305017767,0.982414966895101,0.975887480752817,0.980626536278908,0.989106351074227,0.989076008584065,0.985790948388577,0.987640894873401,0.990684307360356,0,0.988075845449711,0.98584944584573,0.989151811473585,0.989256649214453,0.992337234039781,0.983383219148028,0.985914502790896,0.985523394007125,0.98804360245471,0.985832351466747,0.991107944956708,0.988257045134747,0.989040623369288,0.988921730681851,0.986820236189667,0.99058905028419,0.983214439247333,0.991034807808029,0.985275716480735,0.987226908680918,0.983703627636507,0.99280772467955,0.98533676572395,0.991650595956714,0.986720461942511,0.984447517786157,0.985348387250515,0.987955407443585,0.974972710152898,0.989422528440753,0.989829171102349,0.988107098977614,0.988246113098272,0.992239790929533,0.986348095055302,0.982228316928981,0.987707252345015
"NCL",0.993333616044995,0.983348621581976,0.997395518871067,0.987762903910213,0.997442429635835,0.997913234834276,0.997165491862489,0.993533169692943,0.994944795049748,0.995121581111148,0.990747174319093,0.993985318949029,0.990005928357492,0.933011118602913,0.980487731597,0.975452016626931,0.995565485230261,0.991296150959833,0.989156400513788,0.988818885516091,0.99261651347268,0.99511948125744,0.98338878790954,0.985153614338399,0.995391998395123,0.994387773755542,0.987499349769392,0.995677633907611,0.993760977072555,0.987650505018882,0.993443309020852,0.996356381614203,0.994124945745853,0.997513244804171,0.993418065567929,0.990380032402094,0.996050919910399,0.976083035568934,0.997156019178897,0.985423759127545,0.978021079753043,0.99379155850521,0.987241378454296,0.993207748361662,0.972210421775327,0.98702443406596,0.997517544038911,0.991291377790611,0.997994342119839,0.997367024902863,0.991193342515271,0.997130211266203,0.993187830433156,0.996779640294305,0.99685836643805,0.993353454752915,0.995526018524612,0.997965464866234,0.997810751433884,0.996834843967538,0.988162787296524,0.997678564787542,0.988075845449711,0,0.98353901808264,0.991485108266466,0.995848140272819,0.99556282306002,0.980571044094247,0.991479466904903,0.987501321774577,0.995768695121972,0.994591276191967,0.994372174690765,0.987557782111385,0.994376624042873,0.997590056946645,0.992455503094712,0.991801900085463,0.986262639201353,0.993362130378405,0.993027587870703,0.995179537257937,0.996664092625569,0.993330268375866,0.975747539474069,0.996673456244616,0.991888730285399,0.990969458704314,0.997654001803271,0.995858338801643,0.958415111149101,0.997100819057321,0.998083600226203,0.996577508185002,0.992218528918377,0.982020455892615,0.995664086184423,0.996199199487467,0.997579068767949
"NIT1",0.984909490844784,0.981620787948473,0.986621226426382,0.982339801095933,0.981587863538037,0.982346423696267,0.984753849826396,0.980163638449924,0.987127622310177,0.98265919944726,0.98419947025664,0.985684315780871,0.984027286874243,0.948887616921414,0.982496964846323,0.97903665841109,0.984860641950487,0.987678475434205,0.983088274526844,0.981169581319498,0.978824238663371,0.982482098927523,0.981537259979575,0.980167688191212,0.97765259189033,0.986685945615039,0.975223505166995,0.985303550644948,0.983009423544402,0.973114560540564,0.983945990162498,0.986682424155699,0.988031192653535,0.987125158314323,0.988321212846955,0.986647098040379,0.98557426117233,0.980362929295878,0.984816889442529,0.984036289706516,0.982100621797122,0.987531693176781,0.986154160948239,0.983918151327064,0.967397460379263,0.980024461457912,0.984873473440886,0.984886314362458,0.984451845556604,0.985237648689359,0.974600175814422,0.983395766076972,0.984666684953886,0.982689166331805,0.979668169091367,0.975297631982302,0.978832206807961,0.984563748782601,0.98457801105675,0.982494308909709,0.980791577893618,0.984449232842001,0.98584944584573,0.98353901808264,0,0.982931493786844,0.986837306469045,0.98521025035866,0.975623640465502,0.98141037813556,0.981529500927806,0.984066588781515,0.981518012810833,0.98535277270059,0.981574170289514,0.985260548951907,0.984619042251469,0.982497500785044,0.986058075992594,0.980394663306216,0.98503354441924,0.980131639150517,0.982413809110279,0.979712453676278,0.988006510777375,0.978661796058586,0.989026150478432,0.981865137308684,0.980372590074619,0.981735734611263,0.983151682734071,0.965725314827799,0.984290506353579,0.985308688884578,0.984245934440613,0.981098518484897,0.982701267013042,0.982608131220187,0.978765277087051,0.983510550570502
"OSR2",0.989959259725184,0.977092821139617,0.991113252904481,0.978529983697516,0.991730501689551,0.991526184068458,0.991944321994146,0.983039952450462,0.993388387563317,0.984892874064792,0.982443864563174,0.98621121232807,0.982562439879845,0.947640685561143,0.986578585029548,0.981937326278246,0.993547942996104,0.988843131713006,0.980549298908494,0.978441905115992,0.980847694979577,0.988373807362772,0.983320745936887,0.985725343324178,0.98868039694658,0.990721132351047,0.977370843313778,0.990281576275853,0.993994756619389,0.981711145091805,0.993843258868601,0.990700004915433,0.990021212241854,0.993274125792372,0.99149592911322,0.984380781564464,0.99044078929982,0.981867343632467,0.989536948649437,0.980029001038029,0.977953882038843,0.992116624831544,0.984115377891261,0.984460802037826,0.964443391924516,0.980753180728694,0.993885411966143,0.986902604714585,0.991843278401916,0.990727297514047,0.984942388561336,0.991050653902072,0.990818461988106,0.989943062297705,0.990189051233039,0.987686933215071,0.99075558860911,0.991348805712286,0.990765176901509,0.992583760365939,0.991136354961063,0.99195475073239,0.989151811473585,0.991485108266466,0.982931493786844,0,0.990793587787106,0.989373759195818,0.972246125149427,0.981763739336359,0.976253136901805,0.98674410345283,0.984031930823656,0.99122856439613,0.980161090053335,0.986869749137012,0.993284979863537,0.985411101346727,0.984984042503563,0.978800667645269,0.98626419973623,0.98781939020702,0.988024071013321,0.991658617939928,0.992133744406244,0.975381446833672,0.992491064339275,0.984509143349295,0.984920911342289,0.990209646923827,0.99149753096314,0.956039413092887,0.991809025494921,0.991767502269716,0.9872130740136,0.984050163833457,0.983732808354447,0.985614049842462,0.989875640997279,0.990601342669332
"PLK4",0.993222970330207,0.985692199251472,0.996869838443674,0.989168611159852,0.996032427400872,0.996337686660708,0.996182033380278,0.993045736866985,0.995078712892659,0.994588791731987,0.991519670456535,0.994480897227771,0.991045715787956,0.940428895158633,0.98363400903495,0.979391939606715,0.994899047080057,0.992260915874265,0.990101429752083,0.989548003904472,0.992346101334986,0.99385004442495,0.986376171551048,0.987250513012422,0.993818127206673,0.994007141308737,0.986515593274555,0.994974513620128,0.992331213783662,0.985926011841902,0.993497711921895,0.995787624024662,0.994352944181056,0.996800112937089,0.993538437516608,0.991910889928472,0.99555369007902,0.979090170798285,0.995737096410367,0.986853167537796,0.980857098419046,0.993975670498137,0.98874957815969,0.993330380021585,0.974962300715196,0.988135922526932,0.996393505598265,0.991404606974267,0.996509399720818,0.996241218382029,0.990691271618861,0.995327396137196,0.992332432845476,0.995251933526197,0.995198112042063,0.992016404812991,0.99391776894586,0.996525892542445,0.996698250704005,0.996191469780947,0.987477551874393,0.996305319529159,0.989256649214453,0.995848140272819,0.986837306469045,0.990793587787106,0,0.994379845302189,0.982438336712294,0.991532469917248,0.989442318943155,0.995399531352307,0.994076262510212,0.994766938666961,0.988182923733994,0.994617507932377,0.996517467733315,0.992567732946412,0.993301694556946,0.986329396711478,0.993671340065297,0.991186624322561,0.994985981975777,0.994586809789061,0.99356213382477,0.980110723395841,0.99763465964643,0.991893136817826,0.990654715334583,0.996190444435276,0.994537648745766,0.963813183853001,0.995648569313459,0.997043644773217,0.996098068976875,0.992343551487964,0.982891583952279,0.995148574253318,0.994032425455298,0.996556073084732
"POU3F2",0.995867356540826,0.988717414446771,0.996459192561891,0.993198998924509,0.994044280107102,0.995052085170384,0.995584357898732,0.994136309626324,0.993746971648229,0.996074964758335,0.993317039108958,0.99535010347385,0.992105720671861,0.940155677754982,0.983368971737789,0.977722085121852,0.993800944163487,0.993800353537964,0.991934718547983,0.992807205345971,0.993148790669563,0.993852655596525,0.983679656185709,0.98281339259346,0.989354807523806,0.993702365569499,0.992523654130145,0.997084761662193,0.991693490681369,0.990428916257339,0.991555161610705,0.996998405024722,0.996572891632767,0.996714924833942,0.995689599808313,0.992580565870988,0.995767784840583,0.9800580844099,0.996138873237093,0.988080554505447,0.986615667823866,0.996222926507013,0.993166440204235,0.994440408510011,0.982156211995086,0.986577389912104,0.996088319049709,0.993924743091903,0.99608772589967,0.996782365867861,0.987615217745389,0.996646243117537,0.994038310800799,0.995703585034429,0.992554405386682,0.986506020001628,0.989845686881725,0.996624140713294,0.996702948568349,0.993343289349504,0.986817689248865,0.997769457003194,0.992337234039781,0.99556282306002,0.98521025035866,0.989373759195818,0.994379845302189,0,0.988082216554982,0.993149057123856,0.991310374491049,0.995663396566652,0.995328216801595,0.994769646922334,0.991973905822984,0.994672705303085,0.995023036289143,0.993509713686742,0.994679748942746,0.987240886117742,0.996575309676884,0.99081852364957,0.993848828330515,0.992713942476061,0.992979943622771,0.982325272699228,0.995857487957352,0.992819020154336,0.989912490790587,0.994717498022556,0.994004549746424,0.968812871265953,0.99594878177243,0.996616516077033,0.996476679474981,0.994797481211434,0.987116652111577,0.995480101839243,0.991323256877126,0.995791438890771
"PRDM1",0.987067155299101,0.985548716867568,0.984384416484225,0.991274385907681,0.977910269595003,0.979676948428884,0.981275225896307,0.987103812338773,0.978129472493346,0.987990877383288,0.986577905306731,0.98719917069799,0.984345039471589,0.93567318232345,0.973456628963164,0.966006794837979,0.978723166204441,0.985029711834001,0.985955141826889,0.989926725292283,0.987121168943329,0.983440534329087,0.971483922064525,0.968584974747411,0.970547141492932,0.977296111743573,0.989640912779226,0.988335326143846,0.975676436344869,0.983736229129152,0.976451489472926,0.985901153727454,0.987400671014,0.982625283228542,0.983027639923653,0.984026399835002,0.982861826793123,0.971864060507186,0.982982916987399,0.980605630013462,0.983013239556475,0.984631127636964,0.98697143779495,0.987093157238797,0.990352440388751,0.974700933713297,0.98003870802368,0.983645022925781,0.98136353113849,0.98455303052938,0.977376907170226,0.983986589800839,0.980014532160345,0.982565164545357,0.976488852061974,0.968979427905467,0.971972859980037,0.983200962398131,0.983969683006237,0.977861766619403,0.972122448969862,0.984760610120785,0.983383219148028,0.980571044094247,0.975623640465502,0.972246125149427,0.982438336712294,0.988082216554982,0,0.98784701838125,0.989236092792625,0.984672586011319,0.987402488563445,0.984064291649868,0.988052391418934,0.98665428797665,0.978680633839411,0.987282307393665,0.989722558021,0.977457547514269,0.988979275939161,0.975719363122947,0.982998094754213,0.974859351906348,0.978957130996967,0.978362990415722,0.98376386692718,0.981842410122883,0.976149243684116,0.980551114342644,0.980592872697789,0.976375531730934,0.981903396205152,0.982604425997617,0.986250609348219,0.989909823388666,0.977032509896242,0.986182253888973,0.973615939796826,0.981930983393569
"PRTG",0.993065020783618,0.987266411062085,0.993559818112147,0.994450499167395,0.990141460135836,0.991701471241952,0.991196472781508,0.995583593589561,0.988729987123102,0.995848366397334,0.994853475415489,0.996103562194402,0.99373372273229,0.932012655256713,0.978171306554857,0.972052134499327,0.989073618245639,0.989514121605541,0.990510627698259,0.99618146592604,0.995018592043133,0.993067354542163,0.98002846181169,0.977532145097288,0.987000486686576,0.988169143780891,0.991882696292293,0.9939276413502,0.983606641638449,0.984724428621418,0.986087865248078,0.993902530354714,0.993051471336453,0.992179987124703,0.989371015920147,0.991972272670789,0.993390835152471,0.973033855132711,0.993132025576556,0.987351852839516,0.98185512224417,0.990442082349399,0.989642497292217,0.998817979947731,0.984323176266809,0.986058351292284,0.990117488231656,0.989947958353877,0.992052700030811,0.99379740233271,0.98840601512706,0.992315657949862,0.986603303646791,0.993010687074783,0.989749530615233,0.983967875572774,0.985760476481867,0.993623409949933,0.994104824259762,0.989144947699523,0.977684544623743,0.992717927396526,0.985914502790896,0.991479466904903,0.98141037813556,0.981763739336359,0.991532469917248,0.993149057123856,0.98784701838125,0,0.994368471900917,0.994423612030812,0.994698111768021,0.991176476594657,0.993052785288523,0.994635656260319,0.990485182646761,0.993627813237677,0.994892078536339,0.984442430447093,0.994419391403797,0.985528065881699,0.992941657260873,0.987885617223966,0.988424872862646,0.979939007410693,0.992345269450058,0.989125077423551,0.98695138568747,0.993422842702679,0.990100819748296,0.972263171197821,0.992287160269804,0.993534663981526,0.995617361529397,0.993420602304917,0.979952935722505,0.99551446580791,0.988212398172954,0.993544256676082
"PTPN1",0.990537279864664,0.989836416697856,0.99199633484602,0.994634820204519,0.985617665675962,0.987484546642123,0.987780345080385,0.994479471794186,0.988026748547384,0.99476185335852,0.994557680311945,0.9952098009446,0.993441319649087,0.938235399137192,0.979876542113232,0.975203266427035,0.986735862322074,0.990365946509281,0.993551577219736,0.99464859562625,0.995059302684738,0.99090759330312,0.980885144628027,0.975819435555712,0.982311029577349,0.98793264792565,0.988908670353254,0.99186522933993,0.981123848195634,0.979974113670085,0.983962189233814,0.990798669021584,0.991330005796427,0.989386220593038,0.988853431635721,0.993689595457034,0.991807173889732,0.974557192356309,0.991379574569937,0.990270457244193,0.98233240980702,0.989372075758452,0.98920301892021,0.994797468228136,0.985212624644719,0.984433639693962,0.986849864823036,0.989810454820119,0.988980665144569,0.991149111619016,0.981652606497679,0.989241927257912,0.984938959104345,0.990725151161235,0.984874066462521,0.977236330475509,0.978998414253258,0.990645370832694,0.99120199053081,0.98434024064074,0.976639710147581,0.989181859014496,0.985523394007125,0.987501321774577,0.981529500927806,0.976253136901805,0.989442318943155,0.991310374491049,0.989236092792625,0.994368471900917,0,0.994719500677435,0.99447634829441,0.989319860414846,0.990815793748935,0.994061509449511,0.987695355873791,0.99104376519942,0.995691122554148,0.986089060562057,0.994342511415581,0.982576481916111,0.991709667344572,0.982574727610573,0.986382966467007,0.985198550844561,0.990446307744147,0.989421296602372,0.98532001783006,0.988636876533552,0.986649115551945,0.974643427385467,0.989635878129904,0.991101193242416,0.995101688953859,0.991990221186215,0.978873178782316,0.994597775209288,0.983049463184262,0.990178978544601
"PTPN9",0.994003925564735,0.987689662277635,0.9976746737721,0.991276062120298,0.995274751203017,0.996412942692966,0.995619589689375,0.996361483642311,0.994938673372189,0.997376522317807,0.99450020723918,0.996642647115815,0.993804608481882,0.935625766890316,0.981712867932117,0.977527685657953,0.994479673841482,0.992594325248477,0.993515636074246,0.992698274939108,0.996366369928975,0.99517088914403,0.983860280654819,0.983093294389554,0.993402954543027,0.994561368323372,0.988800490531514,0.995877563604616,0.990729553393595,0.98578196505209,0.992037535840301,0.996247822890897,0.994817113339294,0.996469330043396,0.993518316411316,0.993800939764362,0.996949461529121,0.976396269728013,0.997683043220487,0.989300597702074,0.980698920188315,0.994121174161786,0.989623630574278,0.995902531084051,0.977733373640537,0.988626862010229,0.995629312340644,0.992966565620289,0.996905187315383,0.997113913370813,0.989624449075281,0.996018609137733,0.992058007573004,0.996904490082502,0.994773903589082,0.989191719268255,0.991097633354657,0.997377262570925,0.997471115852934,0.994032190869939,0.985262814528184,0.996492062297886,0.98804360245471,0.995768695121972,0.984066588781515,0.98674410345283,0.995399531352307,0.995663396566652,0.984672586011319,0.994423612030812,0.994719500677435,0,0.997356494833412,0.994418883373344,0.990226455054488,0.996507163403295,0.996435760799901,0.993681324278271,0.995367102354619,0.989145733720645,0.996342189658068,0.991141888707002,0.996457023093324,0.993623638203581,0.992309088525564,0.981354717581143,0.996037343452686,0.994139702979145,0.991349611455803,0.996550978863139,0.994680772775372,0.964147854823924,0.996623499725756,0.997889843208947,0.998877439287305,0.994062363602625,0.981664863555557,0.997979186662061,0.993647284067986,0.997378534272077
"PTPN12",0.992407317504911,0.98598944847153,0.996476390274201,0.991725247957157,0.994188525661848,0.995363302456577,0.994399998787173,0.997272645687584,0.992012209999918,0.997954192369217,0.993546384354986,0.995644747287437,0.992393687341448,0.930143944182515,0.977898610886503,0.972544871918409,0.992460629892877,0.990108400630914,0.993458360965352,0.993619609156223,0.997561048200993,0.994973213092975,0.979231309102764,0.979632066044995,0.991765479836632,0.991562912387782,0.992533201372257,0.995524214989993,0.9877142258642,0.987035124815174,0.989358715981064,0.994991123591976,0.993012900388915,0.994637563666295,0.99100145679971,0.991499564306949,0.995409921980241,0.972654682380509,0.996541735625904,0.987849273002309,0.97818164661749,0.992055151350395,0.987714959938536,0.995293332559839,0.980397724392571,0.987826361517541,0.993976661069178,0.990679011875363,0.995684988154466,0.996281356434347,0.990449633990823,0.995557152142212,0.989863731337757,0.995817072972592,0.99373701681501,0.988801482941715,0.990032539894901,0.996451983895282,0.996489014012868,0.992911383308736,0.981497005838189,0.995695744116769,0.985832351466747,0.994591276191967,0.981518012810833,0.984031930823656,0.994076262510212,0.995328216801595,0.987402488563445,0.994698111768021,0.99447634829441,0.997356494833412,0,0.993321527991199,0.99026380457534,0.996071214112713,0.994573162436651,0.993571129932082,0.99502485830719,0.988857671037639,0.995138360462385,0.988624959845972,0.995443556343625,0.992355938996088,0.989510152498824,0.978161679751664,0.99442899046624,0.993230033631422,0.989512051554822,0.995990473888537,0.993199755778619,0.962902661123651,0.995049892017129,0.996462376670547,0.998395419200254,0.995243439426936,0.978475556979118,0.998047940173857,0.99230974838651,0.9961321285794
"PTPN13",0.993852716839905,0.986541263131372,0.995636898538523,0.989161851005491,0.994631014443642,0.995003863187414,0.995496828350272,0.993000611874186,0.99450842335828,0.993497141504834,0.990212608084153,0.993550352090642,0.989769109288622,0.940197418083756,0.984346429672861,0.978813315247189,0.993500108218635,0.992624078898258,0.989873892591147,0.989535111509358,0.992147655270307,0.993587493380245,0.985542864530801,0.985806433406497,0.991383649890649,0.992607774098445,0.98773497225179,0.994822819754505,0.991746076575891,0.987806580459752,0.991853435934273,0.995639474692897,0.994492905689051,0.996090385755779,0.993723260208359,0.991357781831236,0.995005254695757,0.98040391022344,0.994608719897953,0.986578749469266,0.982704238648945,0.994809080785575,0.989525903074241,0.992882717499668,0.97655251720329,0.987006794268834,0.99571595904814,0.992447810595219,0.995175242511735,0.995342096146759,0.988675678929968,0.99477487750021,0.992931194868863,0.995095554341083,0.993626540646965,0.990007094116158,0.991885614786235,0.995582706653155,0.995543111866829,0.994821872505356,0.987316646293741,0.995934476997906,0.991107944956708,0.994372174690765,0.98535277270059,0.99122856439613,0.994766938666961,0.994769646922334,0.984064291649868,0.991176476594657,0.989319860414846,0.994418883373344,0.993321527991199,0,0.988284315079254,0.994421321106179,0.99554268146814,0.994201993281103,0.99402044143563,0.985284469577913,0.993838432463121,0.989864452665426,0.993562402409605,0.993184888490127,0.992964130755925,0.979833996277444,0.996000798973281,0.991680644055363,0.989202797022363,0.994776253179097,0.993713421669849,0.965960072596631,0.994837913895225,0.995746157564304,0.994843296058476,0.99229689572784,0.98460537796668,0.994203478644008,0.991791241627295,0.995302733688365
